date,available_cash,holding_value,assets_value,position_count,pct_returns,pnl_daily_net,cumsum,benchmark_pct,benchmark
2021-03-01 00:00:00,200000.0,0.0,200000.0,0,,,,,
2021-03-01 00:05:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,0.005138957481355622,0.005138957481355622
2021-03-01 00:10:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,0.004517949182461178,0.0096569066638168
2021-03-01 00:15:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,0.015386070325764667,0.025042976989581467
2021-03-01 00:20:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,0.0003201352972341809,0.025363112286815648
2021-03-01 00:25:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,-0.0007095721433713065,0.02465354014344434
2021-03-01 00:30:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,0.007221670037198313,0.031875210180642655
2021-03-01 00:35:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,-0.001177843125064082,0.030697367055578573
2021-03-01 00:40:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,-0.0041179430229522085,0.026579424032626364
2021-03-01 00:45:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,-0.0012995992631927855,0.02527982476943358
2021-03-01 00:50:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,0.0032238825880455124,0.02850370735747909
2021-03-01 00:55:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,-0.002351157910733259,0.026152549446745832
2021-03-01 01:00:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,-0.002256519706195892,0.02389602974054994
2021-03-01 01:05:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,0.00019972719130656458,0.024095756931856505
2021-03-01 01:10:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,-0.0017490526777720339,0.02234670425408447
2021-03-01 01:15:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,0.0017475561146653718,0.024094260368749842
2021-03-01 01:20:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,0.00019101554792833042,0.024285275916678173
2021-03-01 01:25:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,-0.0003615812546565733,0.0239236946620216
2021-03-01 01:30:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,0.003150017467568933,0.027073712129590533
2021-03-01 01:35:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,-0.001554714739460894,0.02551899739012964
2021-03-01 01:40:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,0.000906741388392529,0.026425738778522168
2021-03-01 01:45:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,0.0013662345809202225,0.02779197335944239
2021-03-01 01:50:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,-0.0009159168857271194,0.02687605647371527
2021-03-01 01:55:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,-0.0019065941823580568,0.024969462291357214
2021-03-01 02:00:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,0.0023928860705912935,0.027362348361948508
2021-03-01 02:05:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,0.00028051345632551516,0.027642861818274023
2021-03-01 02:10:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,0.002233323906288165,0.029876185724562188
2021-03-01 02:15:00,200000.0,0.0,200000.0,0,0.0,0.0,0.0,-0.0018332074404423526,0.028042978284119835
