datetime,open,high,low,close,volume,lot_size
2021-02-26 00:00:00+08:00,47073.73,47104.34,46522.5,46968.31,870.859942,1e-06
2021-02-26 00:05:00+08:00,46973.75,47367.68,46672.01,47311.31,711.325946,1e-06
2021-02-26 00:10:00+08:00,47309.98,47551.02,47021.72,47491.61,511.449343,1e-06
2021-02-26 00:15:00+08:00,47494.54,47613.5,47000.48,47032.58,463.823575,1e-06
2021-02-26 00:20:00+08:00,47026.2,47302.43,46737.03,47022.23,584.966041,1e-06
2021-02-26 00:25:00+08:00,47022.23,47022.24,46713.44,46752.35,451.65923,1e-06
2021-02-26 00:30:00+08:00,46752.35,46783.59,46220.0,46407.56,1119.513855,1e-06
2021-02-26 00:35:00+08:00,46407.56,46443.64,46010.01,46323.48,908.843942,1e-06
2021-02-26 00:40:00+08:00,46322.14,46550.0,46000.0,46184.09,716.094586,1e-06
2021-02-26 00:45:00+08:00,46170.09,46500.0,46000.0,46328.55,729.703779,1e-06
2021-02-26 00:50:00+08:00,46328.37,46624.14,46194.16,46569.06,603.655001,1e-06
2021-02-26 00:55:00+08:00,46556.92,46868.39,46260.8,46801.05,431.497937,1e-06
2021-02-26 01:00:00+08:00,46807.84,47199.97,46518.88,47091.2,706.759697,1e-06
2021-02-26 01:05:00+08:00,47095.03,47124.88,46541.75,46591.99,479.737984,1e-06
2021-02-26 01:10:00+08:00,46594.19,47146.66,46575.12,46988.91,399.311125,1e-06
2021-02-26 01:15:00+08:00,46988.9,47165.06,46739.07,47010.07,405.704925,1e-06
2021-02-26 01:20:00+08:00,47012.44,47479.06,47008.3,47274.6,560.787979,1e-06
2021-02-26 01:25:00+08:00,47269.15,47466.76,47100.02,47153.56,444.031911,1e-06
2021-02-26 01:30:00+08:00,47153.56,47390.23,46944.42,46958.46,402.853417,1e-06
2021-02-26 01:35:00+08:00,46963.25,47086.77,46670.0,46896.21,530.68601,1e-06
2021-02-26 01:40:00+08:00,46881.22,47265.93,46829.66,47079.16,448.648603,1e-06
2021-02-26 01:45:00+08:00,47079.16,47086.83,46600.0,46659.25,565.570611,1e-06
2021-02-26 01:50:00+08:00,46659.25,46663.99,46273.47,46332.57,732.674678,1e-06
2021-02-26 01:55:00+08:00,46328.56,46538.57,46240.84,46480.48,526.452164,1e-06
2021-02-26 02:00:00+08:00,46480.48,46537.29,46124.74,46496.95,466.875002,1e-06
2021-02-26 02:05:00+08:00,46493.52,46915.33,46487.78,46628.56,534.666233,1e-06
2021-02-26 02:10:00+08:00,46633.09,46836.6,46500.0,46810.0,386.217363,1e-06
2021-02-26 02:15:00+08:00,46821.22,47179.47,46804.1,47018.15,400.295059,1e-06
2021-02-26 02:20:00+08:00,47020.51,47141.2,46809.73,47107.76,311.679657,1e-06
