datetime,open,high,low,close,volume,lot_size
2021-02-26 00:00:00+08:00,0.5404,0.56095,0.5253,0.55976,1792369.2,0.1
2021-02-26 00:15:00+08:00,0.55976,0.5634,0.53511,0.53701,1117195.8,0.1
2021-02-26 00:30:00+08:00,0.53701,0.53701,0.52277,0.52808,1428440.5,0.1
2021-02-26 00:45:00+08:00,0.52809,0.53896,0.52267,0.53881,763902.9,0.1
2021-02-26 01:00:00+08:00,0.538,0.54555,0.53291,0.54462,799823.4,0.1
2021-02-26 01:15:00+08:00,0.54555,0.56319,0.54194,0.55768,1150924.7,0.1
2021-02-26 01:30:00+08:00,0.55633,0.55791,0.54266,0.54907,680420.9,0.1
2021-02-26 01:45:00+08:00,0.5502,0.55025,0.53501,0.53808,759304.8,0.1
2021-02-26 02:00:00+08:00,0.53873,0.55435,0.53343,0.55246,842652.5,0.1
2021-02-26 02:15:00+08:00,0.55246,0.56484,0.54888,0.5634,848770.6,0.1
2021-02-26 02:30:00+08:00,0.56327,0.58588,0.55342,0.57928,1408159.5,0.1
2021-02-26 02:45:00+08:00,0.5793,0.58007,0.56107,0.56408,865989.4,0.1
2021-02-26 03:00:00+08:00,0.5621,0.57,0.55958,0.56501,523350.5,0.1
2021-02-26 03:15:00+08:00,0.56469,0.58384,0.56434,0.58327,677983.4,0.1
2021-02-26 03:30:00+08:00,0.58216,0.58374,0.56543,0.56799,787695.4,0.1
2021-02-26 03:45:00+08:00,0.56777,0.59326,0.56531,0.58605,1271216.1,0.1
2021-02-26 04:00:00+08:00,0.58728,0.615,0.5837,0.6032,2357301.1,0.1
2021-02-26 04:15:00+08:00,0.60311,0.60647,0.58823,0.58901,1546868.2,0.1
2021-02-26 04:30:00+08:00,0.58901,0.5925,0.58137,0.58362,797837.2,0.1
2021-02-26 04:45:00+08:00,0.58244,0.588,0.57903,0.5818,524814.3,0.1
2021-02-26 05:00:00+08:00,0.583,0.58827,0.57451,0.579,1247394.2,0.1
2021-02-26 05:15:00+08:00,0.5777,0.59299,0.57376,0.58405,851792.7,0.1
2021-02-26 05:30:00+08:00,0.58415,0.61241,0.58171,0.59091,3443454.7,0.1
2021-02-26 05:45:00+08:00,0.59056,0.598,0.56034,0.56281,2323719.3,0.1
2021-02-26 06:00:00+08:00,0.56255,0.58744,0.5611,0.58294,1518058.9,0.1
2021-02-26 06:15:00+08:00,0.58354,0.5985,0.57,0.5751,2206719.4,0.1
2021-02-26 06:30:00+08:00,0.5751,0.583,0.57148,0.5744,807317.7,0.1
2021-02-26 06:45:00+08:00,0.5743,0.5842,0.57206,0.5782,567366.3,0.1
2021-02-26 07:00:00+08:00,0.579,0.5825,0.57501,0.57553,504387.8,0.1
2021-02-26 07:15:00+08:00,0.57505,0.57642,0.55,0.56298,1578665.7,0.1
2021-02-26 07:30:00+08:00,0.56256,0.57184,0.54235,0.54339,1848331.3,0.1
2021-02-26 07:45:00+08:00,0.5435,0.55807,0.54045,0.55462,1360727.4,0.1
2021-02-26 08:00:00+08:00,0.55462,0.57547,0.55365,0.57405,1274537.0,0.1
2021-02-26 08:15:00+08:00,0.5737,0.576,0.55731,0.5717,880526.9,0.1
2021-02-26 08:30:00+08:00,0.57232,0.57686,0.56375,0.5738,1110106.4,0.1
2021-02-26 08:45:00+08:00,0.57289,0.58021,0.57212,0.57436,472458.3,0.1
2021-02-26 09:00:00+08:00,0.57453,0.59472,0.56499,0.58657,1729449.4,0.1
2021-02-26 09:15:00+08:00,0.58718,0.597,0.57467,0.59566,1334342.5,0.1
2021-02-26 09:30:00+08:00,0.59566,0.61383,0.58562,0.61248,2358527.8,0.1
2021-02-26 09:45:00+08:00,0.61245,0.6126,0.59619,0.5986,1519527.5,0.1
2021-02-26 10:00:00+08:00,0.59926,0.59989,0.58765,0.59573,1020307.4,0.1
2021-02-26 10:15:00+08:00,0.59731,0.604,0.58909,0.59818,863377.9,0.1
2021-02-26 10:30:00+08:00,0.59949,0.60881,0.59589,0.59692,1148961.1,0.1
